name,first_funding_at,last_funding_at,relationships,funding_rounds,funding_total_usd,milestones,avg_participants,is_top500,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,company_age_days,days_to_first_funding,funding_duration_days,avg_funding_per_round,funding_efficiency,milestone_efficiency,log_funding_total,funding_intensity,relationship_density,is_successful
Trust Digital,2005-11-04,2009-07-29,11,3,23500000,2,3.6667,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,8105,979,1363,7833333.333333333,2136363.6363636362,0.09012954966070326,16.97251102166758,0.1351943244910549,0.49571252313386793,1
Sabrix,2006-06-21,2006-06-21,6,1,13000000,1,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8529,1632,0,13000000.0,2166666.6666666665,0.04282448118185016,16.380459992348886,0.04282448118185016,0.2569468870911009,1
Panther Express,2006-07-25,2008-02-27,8,2,21750000,2,2.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,7433,570,582,10875000.0,2718750.0,0.09827794968384233,16.89512436147598,0.09827794968384233,0.39311179873536933,1
T-Networks,2005-02-28,2005-02-28,0,1,5750000,0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9260,1885,0,5750000.0,0.0,0.0,15.564710586686562,0.03944384449244061,0.0,0
BlueNote Networks,2005-09-26,2006-03-06,1,2,23400000,1,2.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7433,268,161,11700000.0,23400000.0,0.04913897484192117,16.96824662306297,0.09827794968384233,0.04913897484192117,1
Predictify,2008-03-25,2008-03-25,4,1,4300000,3,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6644,390,0,4300000.0,1075000.0,0.16492323901264297,15.274125813221904,0.05497441300421432,0.2198976520168573,0
BreakingPoint Systems,2007-11-12,2010-04-22,1,2,20000000,1,2.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,7194,806,892,10000000.0,20000000.0,0.05077147623019183,16.811242881518265,0.10154295246038365,0.05077147623019183,1
OptiMedica,2008-03-26,2013-05-10,16,2,51000000,1,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7799,1546,1871,25500000.0,3187500.0,0.04683292729837159,17.747336210296442,0.09366585459674318,0.7493268367739454,1
Metatomix,2003-09-08,2010-02-17,2,4,27101994,1,4.6667,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,9260,1346,2354,6775498.5,13550997.0,0.03944384449244061,17.11511789937655,0.15777537796976243,0.07888768898488122,1
Neterion,2006-02-24,2006-02-24,6,1,6480000,1,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8894,1880,0,6480000.0,1080000.0,0.04106701146840567,15.684231222649434,0.04106701146840567,0.246402068810434,1
Schooner Information Technology,2007-10-01,2009-07-24,8,2,35000000,2,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,6583,153,662,17500000.0,4375000.0,0.11096764393133829,17.370858648025116,0.11096764393133829,0.44387057572535316,1
Swaptree Inc.,2006-07-01,2010-05-25,5,3,11300000,2,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5607,0,1424,3766666.6666666665,2260000.0,0.13028357410379882,16.24031337217814,0.19542536115569822,0.32570893525949707,0
Nalace Corporation,2012-04-19,2012-04-19,1,1,19000,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4877,109,0,19000.0,19000.0,0.07489235185564896,9.852246888342531,0.07489235185564896,0.07489235185564896,0
Quidsi,2006-09-01,2010-04-20,27,6,78500000,3,3.4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,7433,608,1327,13083333.333333334,2907407.407407407,0.1474169245257635,18.17860919549149,0.294833849051527,1.3267523207318714,1
spotdock,2012-01-10,2012-01-10,4,1,600000,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4924,56,0,600000.0,150000.0,0.0,13.304686600863562,0.07417749796913078,0.29670999187652314,0
Netcordia,2005-06-28,2006-07-31,3,2,13000000,1,1.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,9260,2005,398,6500000.0,4333333.333333333,0.03944384449244061,16.380459992348886,0.07888768898488122,0.11833153347732182,1
SearchMe,2005-07-01,2008-05-01,7,5,43600000,3,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,7252,0,1035,8720000.0,6228571.428571428,0.15109624931053503,17.590567731255042,0.25182708218422506,0.35255791505791506,0
Yammer,2009-01-19,2012-02-29,38,5,142000000,3,5.2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,6085,131,1136,28400000.0,3736842.1052631577,0.18007395234182413,18.77133762260779,0.30012325390304023,2.2809367296631056,1
Clever Sense,2010-06-17,2011-08-01,6,2,2000000,2,1.5,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6237,797,410,1000000.0,333333.3333333333,0.11712361712361712,14.508658238524095,0.11712361712361712,0.3513708513708514,1
AlterPoint,2003-01-01,2005-01-17,4,3,26800000,1,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8894,730,747,8933333.333333334,6700000.0,0.04106701146840567,17.103912482794517,0.123201034405217,0.16426804587362268,1
Shocking Technologies,2007-04-17,2012-05-21,2,6,55900000,1,3.2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,7068,471,1861,9316666.666666666,27950000.0,0.05167657045840407,17.839074956014414,0.3100594227504244,0.10335314091680814,0
Ribbit,2006-10-01,2007-12-17,14,2,11000000,3,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,7380,585,442,5500000.0,785714.2857142857,0.14847560975609758,16.213405921671733,0.09898373983739839,0.6928861788617887,1
StorSimple,2009-06-01,2011-06-23,19,3,31500000,1,3.3333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,5972,151,752,10500000.0,1657894.7368421052,0.06116041527126591,17.265498135541893,0.18348124581379774,1.1620478901540523,1
NationalField,2012-10-30,2012-10-30,4,1,1500000,2,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5810,1236,0,1500000.0,375000.0,0.1257314974182444,14.220976332738882,0.0628657487091222,0.2514629948364888,1
Tripl,2011-05-20,2012-07-09,5,3,900000,3,1.5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5106,3,416,300000.0,180000.0,0.21460047003525265,13.710151153416941,0.21460047003525265,0.3576674500587544,0
Sadra Medical,2004-06-17,2009-05-22,4,3,58000000,1,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,8164,533,1800,19333333.333333332,14500000.0,0.0447390984811367,17.87595358575207,0.1342172954434101,0.1789563939245468,1
expressor software,2007-07-01,2011-12-19,10,4,29050000,2,2.6667,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6703,181,1632,7262500.0,2905000.0,0.10898105325973445,17.184529075685603,0.2179621065194689,0.5449052662986722,1
NSFW Corporation,2011-10-05,2013-06-14,3,2,250000,2,1.5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5242,277,618,125000.0,83333.33333333333,0.1393552079359023,12.429220196836383,0.1393552079359023,0.20903281190385348,1
Azaire Networks,2006-08-25,2006-08-25,2,1,21000000,0,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8164,1332,0,21000000.0,10500000.0,0.0,16.860033043306743,0.0447390984811367,0.0894781969622734,0
Quigo,2004-03-01,2007-06-07,25,2,35000000,0,3.5,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,9260,1521,1193,17500000.0,1400000.0,0.0,17.370858648025116,0.07888768898488122,0.9860961123110151,1
Weatherista,2010-08-15,2010-08-15,2,1,500000,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5380,0,0,500000.0,250000.0,0.0678903345724907,13.122365377402328,0.0678903345724907,0.1357806691449814,0
Navini Networks,2005-08-10,2006-06-21,3,2,30920000,1,3.5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9260,2048,315,15460000.0,10306666.666666666,0.03944384449244061,17.24691381402502,0.07888768898488122,0.11833153347732182,1
VirtualLogix,2004-01-01,2010-01-12,9,4,29288979,1,2.6667,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,8529,730,2203,7322244.75,3254331.0,0.04282448118185016,17.192721894025468,0.17129792472740063,0.3854203306366514,1
Exit41,2007-02-04,2011-05-12,11,4,24200000,2,2.3333,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,9625,2956,1558,6050000.0,2200000.0,0.07589610389610389,17.001863232449228,0.15179220779220778,0.4174285714285714,0
SezWho,2007-10-01,2007-10-01,4,1,1000000,3,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6795,365,0,1000000.0,250000.0,0.16125827814569535,13.815511557963774,0.053752759381898454,0.21501103752759382,1
Jobs2Web,2004-01-01,2006-01-21,3,2,5550000,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8164,365,751,2775000.0,1850000.0,0.0447390984811367,15.52930866590278,0.0894781969622734,0.1342172954434101,1
HighlightCam,2009-06-01,2011-11-29,8,2,3000000,3,3.5,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,5765,0,911,1500000.0,375000.0,0.19006938421509106,14.914123179965662,0.12671292281006072,0.5068516912402429,0
MerchantCircle,2006-06-05,2007-09-01,13,2,14300000,3,4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7160,247,453,7150000.0,1100000.0,0.15303770949720671,16.475770165160203,0.10202513966480448,0.6631634078212291,1
Helicomm,2006-03-21,2006-03-21,0,1,1000000,0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8529,1540,0,1000000.0,0.0,0.0,13.815511557963774,0.04282448118185016,0.0,0
Kace networks,2005-07-25,2006-05-22,7,2,11000000,1,1.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8164,936,301,5500000.0,1571428.5714285714,0.0447390984811367,16.213405921671733,0.0894781969622734,0.31317368936795686,1
Thwapr,2009-01-01,2010-01-01,7,2,2000000,3,3.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,6703,731,365,1000000.0,285714.28571428574,0.16347157988960168,14.508658238524095,0.10898105325973445,0.38143368640907055,0
Zinch,2007-12-01,2009-10-20,17,2,5000000,2,1.0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6672,303,689,2500000.0,294117.64705882355,0.10948741007194245,15.424948670398354,0.10948741007194245,0.9306429856115107,1
Cloud.com,2010-01-01,2010-01-01,12,1,11000000,2,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6338,731,0,11000000.0,916666.6666666666,0.1152571789207952,16.213405921671733,0.0576285894603976,0.6915430735247713,1
"Wildfire, a division of Google",2008-12-01,2011-12-01,19,4,14100000,4,2.25,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,6156,153,1095,3525000.0,742105.2631578947,0.23732943469785575,16.46168542627038,0.23732943469785575,1.1273148148148149,1
Authenticlick,2006-02-01,2006-02-01,8,1,5000000,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7217,180,0,5000000.0,625000.0,0.05060967160870168,15.424948670398354,0.05060967160870168,0.40487737286961345,0
Idooble,2009-01-01,2010-08-01,1,2,400000,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5972,0,577,200000.0,400000.0,0.06116041527126591,12.899222326086994,0.12232083054253182,0.06116041527126591,0
BioSeek,2007-05-23,2007-05-23,4,1,10000000,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9260,2699,0,10000000.0,2500000.0,0.03944384449244061,16.118095750958314,0.03944384449244061,0.15777537796976243,1
xkoto,2005-11-01,2009-01-26,3,3,11035000,1,1.6667,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,7433,304,1182,3678333.3333333335,3678333.3333333335,0.04913897484192117,16.216582688293723,0.1474169245257635,0.1474169245257635,0
Coradiant,2005-08-22,2005-08-22,9,1,12700000,2,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9260,2060,0,12700000.0,1411111.111111111,0.07888768898488122,16.357112630168974,0.03944384449244061,0.35499460043196546,1
QuantaLife,2010-12-13,2011-07-22,3,2,20757182,1,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6338,1077,221,10378591.0,6919060.666666667,0.0576285894603976,16.84840291341313,0.1152571789207952,0.17288576838119282,1
BroadLight,2005-11-17,2007-09-11,5,3,27000000,1,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9108,1995,663,9000000.0,5400000.0,0.04010210803689064,17.11134746100564,0.12030632411067194,0.20051054018445322,1
BBE,2008-01-01,2008-01-01,7,1,10000000,3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7708,1370,0,10000000.0,1428571.4285714286,0.1421574987026466,16.118095750958314,0.0473858329008822,0.33170083030617536,1
TelASIC Communications,2005-03-22,2005-03-22,4,1,26000000,0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8894,1541,0,26000000.0,6500000.0,0.0,17.073607134447293,0.04106701146840567,0.16426804587362268,0
LegiTime Technologies,2007-03-01,2009-12-15,2,2,4000000,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7433,789,1020,2000000.0,2000000.0,0.0,15.201805169084134,0.09827794968384233,0.09827794968384233,0
Mobius Microsystems,2006-01-31,2007-12-10,3,2,20220000,1,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,7799,761,678,10110000.0,6740000.0,0.04683292729837159,16.822182821012582,0.09366585459674318,0.14049878189511475,1
Boonty,2005-07-07,2005-07-07,7,1,10000000,3,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8835,1589,0,10000000.0,1428571.4285714286,0.12402376910016978,16.118095750958314,0.041341256366723256,0.2893887945670628,1
B-Side Entertainment,2006-10-11,2008-11-14,8,2,7350000,3,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,7337,552,765,3675000.0,918750.0,0.14934578165462725,15.810211007243431,0.09956385443641816,0.39825541774567264,0
Taggstr,2010-04-07,2010-04-07,1,1,50000,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5791,280,0,50000.0,50000.0,0.06307200828872388,10.819798284210286,0.06307200828872388,0.06307200828872388,0
Fashism,2010-11-19,2010-11-19,5,1,1000000,3,7.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5972,687,0,1000000.0,200000.0,0.18348124581379774,13.815511557963774,0.06116041527126591,0.30580207635632956,0
Goodmail Systems,2005-10-17,2009-01-12,16,4,45000000,2,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,8164,1020,1183,11250000.0,2812500.0,0.0894781969622734,17.622173069956816,0.1789563939245468,0.7158255756981872,0
Nirvanix,2007-09-18,2012-05-03,22,5,70000000,5,4.2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,6522,79,1689,14000000.0,3181818.1818181816,0.28001379944802207,18.064005814299346,0.28001379944802207,1.2320607175712972,0
LookStat,2009-04-23,2009-04-23,3,1,500000,2,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6338,478,0,500000.0,166666.66666666666,0.1152571789207952,13.122365377402328,0.0576285894603976,0.17288576838119282,0
Sweepery,2008-09-01,2009-12-01,6,2,500000,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6125,31,456,250000.0,83333.33333333333,0.0,13.122365377402328,0.11926530612244898,0.3577959183673469,0
Luminary Micro,2005-02-01,2007-08-23,2,3,44000000,1,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,7799,397,933,14666666.666666666,22000000.0,0.04683292729837159,17.599700214609808,0.14049878189511475,0.09366585459674318,1
ZettaCore,2009-05-11,2009-05-11,4,1,21000000,1,5.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9625,3783,0,21000000.0,5250000.0,0.037948051948051946,16.860033043306743,0.037948051948051946,0.15179220779220778,0
Clicker,2009-09-15,2010-02-18,12,2,19000000,2,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,5972,257,156,9500000.0,1583333.3333333333,0.12232083054253182,16.759949589762293,0.12232083054253182,0.733924983255191,1
iKoa,2007-06-05,2010-07-16,0,3,18700000,0,2.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7068,520,1137,6233333.333333333,0.0,0.0,16.74403413530075,0.1550297113752122,0.0,0
SocialShield,2010-10-05,2010-10-05,6,1,10000000,2,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5729,399,0,10000000.0,1666666.6666666667,0.12750916390294992,16.118095750958314,0.06375458195147496,0.38252749170884975,1
LeisureLogix,2007-01-01,2007-01-01,5,3,5900000,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6856,153,0,1966666.6666666667,1180000.0,0.0,15.59046307836746,0.159823512252042,0.26637252042007,0
Storwize,2007-06-06,2008-04-02,13,2,28000000,2,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,7799,1252,301,14000000.0,2153846.153846154,0.09366585459674318,17.147715103853763,0.09366585459674318,0.6088280548788306,1
AutoVirt,2007-01-01,2011-05-24,5,7,24300000,2,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,6703,0,1604,3471428.5714285714,4860000.0,0.10898105325973445,17.00598694946304,0.38143368640907055,0.2724526331493361,0
Loopt,2005-06-01,2010-05-03,21,4,32006000,3,1.6667,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,7433,151,1797,8001500.0,1524095.238095238,0.1474169245257635,17.281433974432215,0.19655589936768467,1.0319184716803445,1
Blue Lane Technologies,2005-02-01,2005-02-01,4,1,13400000,1,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8529,1127,0,13400000.0,3350000.0,0.04282448118185016,16.410765339548004,0.04282448118185016,0.17129792472740063,1
Socialcast,2009-04-06,2010-03-31,18,3,9400000,3,1.5,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,7282,1405,359,3133333.3333333335,522222.22222222225,0.1504737709420489,16.056220353623207,0.1504737709420489,0.9028426256522933,1
Collective Intellect,2006-02-01,2012-12-07,10,6,15324624,3,2.5,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,7433,396,2501,2554104.0,1532462.4,0.1474169245257635,16.544971569666604,0.294833849051527,0.4913897484192116,1
Wavii,2010-07-01,2010-07-01,3,1,2000000,2,11.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5913,487,0,2000000.0,666666.6666666666,0.12354134956874682,14.508658238524095,0.06177067478437341,0.18531202435312025,1
Seesmic,2007-11-01,2011-02-01,24,3,16000000,4,5.6667,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6552,153,1188,5333333.333333333,666666.6666666666,0.22298534798534797,16.588099342704055,0.16723901098901098,1.3379120879120878,1
Apnex Medical,2009-12-02,2012-09-24,3,3,44000000,0,2.3333,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,7068,1431,1027,14666666.666666666,14666666.666666666,0.0,17.599700214609808,0.1550297113752122,0.1550297113752122,0
MobileReactor,2011-10-24,2012-06-15,2,2,1175000,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5607,661,235,587500.0,587500.0,0.06514178705189941,13.976779556623864,0.13028357410379882,0.13028357410379882,0
Echopass Corporation,2006-10-30,2010-04-07,22,2,9000000,1,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9260,2494,1255,4500000.0,409090.9090909091,0.03944384449244061,16.012735246411598,0.07888768898488122,0.8677645788336933,1
ID Analytics,2002-05-01,2007-05-16,9,3,35150000,1,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8529,120,1841,11716666.666666666,3905555.5555555555,0.04282448118185016,17.37513520467045,0.12847344354555046,0.3854203306366514,1
Vela Systems,2006-05-01,2010-09-02,4,3,12000000,2,2.6667,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7433,485,1585,4000000.0,3000000.0,0.09827794968384233,16.300417291085605,0.1474169245257635,0.19655589936768467,1
FlowCardia,2007-08-30,2007-08-30,4,1,30000000,1,9.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8529,2067,0,30000000.0,7500000.0,0.04282448118185016,17.216707972959764,0.04282448118185016,0.17129792472740063,1
Bizanga,2009-02-17,2009-02-17,5,1,8000000,1,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8164,2239,0,8000000.0,1600000.0,0.0447390984811367,15.894952224644102,0.0447390984811367,0.22369549240568348,1
Transpond,2009-02-04,2009-02-04,6,1,4100000,3,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6703,765,0,4100000.0,683333.3333333334,0.16347157988960168,15.226497775576945,0.054490526629867225,0.32694315977920335,1
Caterva,2009-12-15,2011-07-06,1,2,2408500,1,3.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6338,714,568,1204250.0,2408500.0,0.0576285894603976,14.694515120248507,0.1152571789207952,0.0576285894603976,0
Innovative Silicon,2004-03-01,2007-11-06,3,4,72000000,1,2.25,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,8529,790,1345,18000000.0,24000000.0,0.04282448118185016,18.09217669086922,0.17129792472740063,0.12847344354555046,0
Kardia Health Systems,2007-01-01,2008-01-01,2,2,18400000,1,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7068,365,365,9200000.0,9200000.0,0.05167657045840407,16.72786127692704,0.10335314091680814,0.10335314091680814,0
Biolex Therapeutics,2005-01-07,2011-12-19,4,7,162264126,1,6.75,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,10355,2928,2537,23180589.42857143,40566031.5,0.035272815065185904,18.9047359790956,0.2469097054563013,0.14109126026074362,0
Foldrx Pharmaceuticals,2010-06-15,2010-06-15,7,1,29000000,1,7.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8164,2722,0,29000000.0,4142857.1428571427,0.0447390984811367,17.182806422433504,0.0447390984811367,0.31317368936795686,1
Klir Technologies,2005-06-03,2005-06-03,0,1,8700000,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9260,1980,0,8700000.0,0.0,0.0,15.978833698567334,0.03944384449244061,0.0,0
MetaCarta,2005-09-08,2005-09-08,12,1,10000000,2,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8894,1711,0,10000000.0,833333.3333333334,0.08213402293681134,16.118095750958314,0.04106701146840567,0.492804137620868,1
Viridity Software,2008-12-01,2010-08-19,5,2,15000000,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6338,335,626,7500000.0,3000000.0,0.1152571789207952,16.52356082573315,0.1152571789207952,0.28814294730198803,1
Devtap,2008-09-01,2008-09-01,2,1,2600000,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6338,244,0,2600000.0,1300000.0,0.0576285894603976,14.77102238760702,0.0576285894603976,0.1152571789207952,0
Bebo,2006-05-01,2006-05-01,30,1,15000000,3,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7428,480,0,15000000.0,500000.0,0.147516155088853,16.52356082573315,0.04917205169628433,1.4751615508885298,1
SideTour,2011-07-01,2013-03-25,7,3,4000000,2,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5091,30,633,1333333.3333333333,571428.5714285715,0.14348850913376548,15.201805169084134,0.2152327637006482,0.5022097819681791,1
SARcode Bioscience,2006-12-01,2011-07-18,9,2,73000000,1,3.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7068,334,1690,36500000.0,8111111.111111111,0.05167657045840407,18.105970012811294,0.10335314091680814,0.4650891341256366,1
Lore,2011-06-27,2012-04-05,5,4,12123837,3,4.6667,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,5183,118,283,3030959.25,2424767.4,0.21141230947327802,16.310684155143804,0.281883079297704,0.35235384912213,1
Pelago,2006-11-01,2008-05-27,18,3,22400000,3,3.3333,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,7099,335,573,7466666.666666667,1244444.4444444445,0.15435272573601916,16.924571561468124,0.15435272573601916,0.9261163544161148,1
Desk,2010-04-15,2011-01-04,12,2,5700000,3,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5972,469,264,2850000.0,475000.0,0.18348124581379774,15.555976908243359,0.12232083054253182,0.733924983255191,1
Trinity Biosystems,2006-07-18,2009-11-09,2,2,28500000,0,4.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8529,1659,1210,14250000.0,14250000.0,0.0,17.1654146803266,0.08564896236370032,0.08564896236370032,0
Virtual Computer,2007-12-01,2009-01-26,9,2,21000000,1,2.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6703,334,422,10500000.0,2333333.3333333335,0.054490526629867225,16.860033043306743,0.10898105325973445,0.490414739668805,1
Oasys Mobile,2005-11-18,2005-11-18,1,1,8000000,1,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15104,7992,0,8000000.0,8000000.0,0.024182335805084745,15.894952224644102,0.024182335805084745,0.024182335805084745,0
Gamook,2008-03-16,2008-03-16,1,1,1500000,1,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6338,75,0,1500000.0,1500000.0,0.0576285894603976,14.220976332738882,0.0576285894603976,0.0576285894603976,0
Quattro Wireless,2007-05-01,2009-03-17,17,3,28300000,4,1.6667,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,6795,212,686,9433333.333333334,1664705.8823529412,0.21501103752759382,17.158372397949154,0.16125827814569535,0.9137969094922737,1
ShopWell,2010-02-22,2012-12-20,4,5,7939553,2,2.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6338,783,1032,1587910.6,1984888.25,0.1152571789207952,15.887367660361019,0.28814294730198803,0.2305143578415904,1
NewsBasis,2009-11-01,2009-11-01,3,1,545000,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5972,304,0,545000.0,181666.66666666666,0.0,13.208542908506082,0.06116041527126591,0.18348124581379774,0
Nexx Systems,2005-09-29,2009-12-14,10,3,15247925,1,1.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8894,1732,1537,5082641.666666667,1524792.5,0.04106701146840567,16.539954051768856,0.123201034405217,0.4106701146840567,1
5min Media,2007-04-01,2009-07-23,11,3,12800000,2,1.5,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,6703,90,844,4266666.666666667,1163636.3636363635,0.10898105325973445,16.36495580701484,0.16347157988960168,0.5993957929285394,1
